event id,guest name,event type,event date,event cost,event state
1912,Joseph Airdo,Party,2024-10-21,95,California
1913,Ann Blume,Sport,2024-07-04,81,Montana
1914,Ann Blume,Sport,2023-06-16,127,North Carolina
1915,Roland Murray,Sport,2024-08-04,56,Kansas
1916,Roland Murray,Meal,2023-11-22,149,Wisconsin
1917,Roland Murray,Concert,2023-07-23,182,Delaware
1918,Roland Murray,Concert,2024-01-16,114,Ohio
1919,Roland Murray,Sport,2023-09-17,109,Illinois
1920,Darrin Sayre,Meal,2024-11-12,141,California
1921,Darrin Sayre,Sport,2024-02-15,115,Missouri
1922,Darrin Sayre,Meal,2023-08-23,116,Montana
1923,Darrin Sayre,Meal,2023-04-22,131,Nebraska
1924,Darrin Sayre,Sport,2024-05-01,192,Georgia
1925,Jim Epp,Meal,2023-05-05,94,Oregon
1926,Matt Hagelstein,Sport,2024-05-17,190,New Mexico
1927,Shahid Shariari,Concert,2024-08-24,82,Iowa
1928,Shahid Shariari,Concert,2024-07-15,154,Utah
1929,Shahid Shariari,Sport,2024-09-12,55,South Dakota
1930,Karen Carlisle,Sport,2023-08-22,174,Maryland
1931,Joy Bell-,Sport,2024-10-17,191,West Virginia
1932,Rob Williams,Party,2023-10-28,70,Utah
1933,Rob Williams,Sport,2024-09-01,58,Minnesota
1934,Rob Williams,Meal,2024-07-29,129,Nevada
1935,Rob Williams,Party,2023-09-23,69,Pennsylvania
1936,Neoma Murray,Sport,2023-09-03,187,Indiana
1937,Neoma Murray,Concert,2024-07-20,142,Hawaii
1938,Neoma Murray,Sport,2024-07-30,139,Kansas
1939,Neoma Murray,Sport,2024-12-19,91,Utah
1940,Nora Paige,Concert,2024-12-20,58,Montana
1941,Thomas Brumley,Meal,2023-09-20,117,Washington
1942,Bart Watters,Meal,2024-09-10,72,New Mexico
1943,Chad McGuire,Sport,2024-11-10,165,Arizona
1944,Chad McGuire,Sport,2023-10-09,179,Massachusetts
1945,Chad McGuire,Concert,2024-05-02,122,Iowa
1946,Chad McGuire,Concert,2023-04-18,124,Iowa
1947,Chad McGuire,Meal,2023-04-05,153,Missouri
1948,Scott Cohen,Concert,2024-02-20,119,Mississippi
1949,Jim Kriz,Meal,2023-01-31,63,Delaware
1950,Jim Kriz,Meal,2024-08-24,151,Wisconsin
1951,Jim Kriz,Sport,2022-12-31,58,Nevada
1952,Jim Kriz,Party,2024-06-18,193,Arizona
1953,Jim Kriz,Meal,2024-12-20,162,Michigan
1954,Heather Jas,Sport,2024-09-11,71,New York
1955,Heather Jas,Meal,2024-08-25,127,South Carolina
1956,Heather Jas,Meal,2024-04-22,192,Arkansas
1957,Heather Jas,Meal,2023-03-10,157,Virginia
1958,Heather Jas,Meal,2024-07-25,65,Louisiana
1959,Brian Dahlen,Meal,2024-05-22,113,Iowa
1960,David Philippe,Meal,2023-12-21,152,Arkansas
1961,David Philippe,Sport,2023-05-25,159,Iowa
1962,David Philippe,Concert,2023-03-23,130,Tennessee
1963,Ricardo Sperren,Meal,2024-09-17,194,Iowa
1964,Jesus Ocampo,Meal,2023-12-27,101,Oregon
1965,Jesus Ocampo,Sport,2023-06-09,111,Florida
1966,Philip Fox,Party,2024-04-02,74,Kansas
1967,Philip Fox,Concert,2023-02-16,141,South Dakota
1968,Philip Fox,Concert,2023-11-16,187,Virginia
1969,Ritsa Hightower,Concert,2024-01-02,81,Missouri
1970,Ritsa Hightower,Concert,2023-03-21,134,West Virginia
1971,Ritsa Hightower,Party,2024-11-09,131,Iowa
1972,Ritsa Hightower,Meal,2023-06-20,116,Ohio
1973,Tracy Collins,Meal,2023-11-30,89,Hawaii
1974,Mick Hernandez,Concert,2023-03-27,188,Kansas
1975,Mick Hernandez,Sport,2024-06-29,118,Ohio
1976,Mick Hernandez,Sport,2023-12-08,129,Georgia
1977,Mick Hernandez,Sport,2024-01-22,93,Wyoming
1978,Stewart Visinsky,Sport,2023-07-10,59,Vermont
1979,Stewart Visinsky,Sport,2024-01-01,196,Washington
1980,Stewart Visinsky,Concert,2024-08-09,110,Illinois
1981,Jason Gross,Party,2023-07-08,128,Maine
1982,Justin Deggeller,Sport,2023-01-19,51,Rhode Island
1983,Justin Deggeller,Party,2024-01-16,98,Maryland
1984,MaryBeth Skach,Meal,2023-08-28,160,Maine
1985,MaryBeth Skach,Sport,2023-03-16,104,Arizona
1986,Erin Smith,Meal,2023-06-16,182,Vermont
1987,Erin Smith,Sport,2024-08-26,52,Colorado
1988,Katharine Harms,Party,2024-01-24,126,Missouri
1989,Katharine Harms,Sport,2024-05-28,162,Vermont
1990,Katharine Harms,Sport,2024-01-16,79,Vermont
1991,Katharine Harms,Concert,2023-12-29,134,South Carolina
1992,Lindsay Castell,Sport,2023-04-09,181,Maine
1993,Lindsay Castell,Concert,2023-04-23,166,Kentucky
1994,Lindsay Castell,Concert,2024-01-02,129,Tennessee
1995,Lindsay Castell,Party,2024-08-07,164,Indiana
1996,Nathan Mautz,Meal,2024-06-12,96,New Jersey
1997,Nathan Mautz,Concert,2023-05-20,82,Minnesota
1998,Nathan Mautz,Meal,2024-08-16,177,Idaho
1999,Helen Andreada,Sport,2024-10-20,83,Washington
2000,Helen Andreada,Sport,2023-10-18,104,Tennessee
2001,Helen Andreada,Sport,2023-04-26,55,New Mexico
2002,Ivan Gibson,Party,2023-02-27,93,Florida
2003,Ivan Gibson,Party,2023-06-17,145,Alaska
2004,Debra Catini,Concert,2023-01-22,134,Mississippi
2005,Debra Catini,Sport,2024-10-27,62,Minnesota
2006,Debra Catini,Meal,2023-06-14,74,West Virginia
2007,Harold Ryan,Meal,2023-09-13,124,Rhode Island
2008,Harold Ryan,Meal,2024-02-16,168,Arizona
2009,Harold Ryan,Sport,2023-05-10,68,Alabama
2010,Kristina Nunn,Concert,2023-03-06,65,Florida
2011,Kristina Nunn,Concert,2023-03-11,171,Illinois
2012,Kristina Nunn,Meal,2023-12-14,64,New Mexico
2013,Kristina Nunn,Sport,2024-06-03,138,Connecticut
2014,Dennis Bolton,Sport,2023-11-21,58,Minnesota
2015,Dennis Bolton,Sport,2024-10-31,56,California
2016,Dennis Bolton,Meal,2024-03-15,157,Pennsylvania
2017,Rob Lucas,Sport,2024-06-07,134,Maine
2018,Rob Lucas,Party,2024-11-15,71,Montana
2019,Rob Lucas,Concert,2023-01-13,167,Arizona
2020,Rob Lucas,Party,2024-11-07,200,Virginia
2021,Rob Lucas,Concert,2023-10-15,164,Massachusetts
2022,Duane Huffman,Meal,2023-03-31,149,Maine
2023,Duane Huffman,Sport,2023-01-16,177,West Virginia
2024,Duane Huffman,Sport,2024-05-23,149,Kentucky
2025,Duane Huffman,Meal,2023-03-05,76,North Dakota
2026,Duane Huffman,Concert,2024-03-12,71,Washington
2027,Anna Chung,Meal,2024-12-04,120,Kansas
2028,Anna Chung,Meal,2024-06-11,121,Missouri
2029,Anna Chung,Sport,2023-02-06,80,North Carolina
2030,Pamela Stobb,Meal,2023-09-04,87,South Dakota
2031,Pamela Stobb,Meal,2023-04-10,149,Arizona
2032,Pamela Stobb,Meal,2023-12-17,156,Minnesota
2033,Liz Carlisle,Sport,2024-06-22,192,Nevada
2034,Liz Carlisle,Sport,2023-01-07,103,Montana
2035,Liz Carlisle,Concert,2024-02-03,195,Pennsylvania
2036,Katherine Ducich,Party,2023-05-09,76,Rhode Island
2037,Katherine Ducich,Concert,2023-07-12,139,Massachusetts
2038,Michael Kennedy,Concert,2023-03-20,171,Mississippi
2039,Michael Kennedy,Meal,2023-03-27,168,New Mexico
2040,Michael Kennedy,Party,2024-08-02,81,Florida
2041,Seth Vernon,Concert,2024-06-09,186,Iowa
2042,Seth Vernon,Meal,2024-08-16,120,Massachusetts
2043,Seth Vernon,Concert,2024-09-18,175,Delaware
2044,Seth Vernon,Sport,2024-07-29,89,New Jersey
2045,Greg Guthrie,Meal,2024-02-11,78,California
2046,Greg Guthrie,Sport,2024-01-29,161,Tennessee
2047,Mark Van Huff,Concert,2024-01-23,77,Montana
2048,Mark Van Huff,Sport,2023-06-15,187,North Dakota
2049,Mark Van Huff,Meal,2024-05-15,131,Georgia
2050,Mark Van Huff,Sport,2023-10-23,86,Ohio
2051,Roger Demir,Party,2024-07-18,187,Ohio
2052,Frank Atkinson,Sport,2024-03-04,68,New Mexico
2053,Frank Atkinson,Meal,2023-01-26,109,West Virginia
2054,Frank Atkinson,Concert,2024-05-10,163,Ohio
2055,Frank Atkinson,Sport,2024-07-06,138,Idaho
2056,Frank Atkinson,Meal,2023-03-19,105,Delaware
2057,Maribeth Yedwab,Concert,2024-02-26,108,Pennsylvania
2058,Maribeth Yedwab,Sport,2024-01-08,80,Tennessee
2059,Maribeth Yedwab,Meal,2023-03-19,168,Nevada
2060,Maribeth Yedwab,Meal,2023-09-18,110,Alabama
2061,Maribeth Yedwab,Meal,2023-01-29,179,New York
2062,Alan Barnes,Sport,2023-04-28,73,Alaska
2063,Mick Brown,Sport,2024-04-12,171,Nevada
2064,Mick Brown,Concert,2024-09-29,67,North Dakota
2065,Mick Brown,Concert,2024-04-29,94,Pennsylvania
2066,Mick Brown,Sport,2023-10-14,138,West Virginia
2067,Mick Brown,Sport,2023-03-01,106,Kansas
2068,John Murray,Meal,2023-05-08,152,Delaware
2069,John Murray,Concert,2023-12-05,133,Kentucky
2070,John Murray,Sport,2023-11-08,80,Minnesota
2071,John Murray,Concert,2024-09-28,79,Pennsylvania
2072,Jason Fortune-,Concert,2024-02-21,165,Utah
2073,Jason Fortune-,Meal,2024-04-08,107,Florida
2074,Liz Thompson,Concert,2024-10-24,130,Vermont
2075,Liz Thompson,Meal,2024-11-05,183,Nevada
2076,Liz Thompson,Sport,2023-12-08,170,North Dakota
2077,Brad Thomas,Concert,2024-04-29,147,Maryland
2078,Brad Thomas,Sport,2024-03-26,121,Arizona
2079,Brad Thomas,Meal,2024-02-02,194,North Dakota
2080,Brad Thomas,Concert,2023-10-17,134,Connecticut
2081,Brad Thomas,Meal,2024-04-24,62,California
2082,Gene Hale,Party,2023-03-27,100,Rhode Island
2083,Gene Hale,Meal,2023-02-27,107,Utah
2084,Gene Hale,Concert,2023-04-24,194,Louisiana
2085,Gene Hale,Concert,2023-09-30,155,Virginia
2086,Gene Hale,Concert,2024-11-05,151,Kentucky
2087,Keith Herrera,Party,2024-04-19,91,Utah
2088,Keith Herrera,Sport,2024-12-14,147,Illinois
2089,Bradley Nguyen,Sport,2024-11-10,198,Idaho
2090,Bradley Nguyen,Sport,2023-12-15,151,Kansas
2091,Bradley Nguyen,Concert,2024-04-08,117,New York
2092,Bradley Nguyen,Meal,2023-06-04,172,Alaska
2093,Art Ferguson,Sport,2024-10-26,200,Indiana
2094,Art Ferguson,Concert,2023-09-12,53,Kentucky
2095,Art Ferguson,Concert,2024-12-24,190,Rhode Island
2096,Art Ferguson,Meal,2024-11-04,61,Delaware
2097,Art Ferguson,Party,2024-01-16,191,Nebraska
2098,Anemone Ratner,Meal,2024-03-15,137,Mississippi
2099,Anemone Ratner,Meal,2023-11-15,159,Alabama
2100,Anemone Ratner,Concert,2023-05-14,170,Massachusetts
2101,Liz MacKendrick,Sport,2023-10-31,150,Kentucky
2102,Craig Carreira,Sport,2023-11-02,127,Alaska
2103,Matthew Grinstein,Concert,2024-08-06,188,Wyoming
2104,Matthew Grinstein,Concert,2024-01-29,182,New Mexico
2105,Matthew Grinstein,Sport,2024-09-18,111,Oregon
2106,Matthew Grinstein,Concert,2024-11-06,130,Ohio
2107,Sharelle Roach,Party,2024-02-02,143,Ohio
2108,Sharelle Roach,Sport,2023-06-27,144,South Carolina
2109,Sharelle Roach,Sport,2024-05-28,145,Indiana
2110,Sharelle Roach,Sport,2024-01-29,125,Vermont
2111,Sharelle Roach,Meal,2023-09-08,124,Vermont
2112,Arthur Gainer,Concert,2024-02-26,94,South Carolina
2113,Steve Nguyen,Concert,2023-07-01,79,Kansas
2114,Craig Yedwab,Concert,2023-03-05,58,South Dakota
2115,Craig Yedwab,Sport,2024-10-26,69,West Virginia
2116,Joni Wasserman,Concert,2024-09-24,121,Idaho
2117,Joni Wasserman,Meal,2024-04-12,89,Indiana
2118,Joni Wasserman,Meal,2024-09-04,56,Nevada
2119,Joni Wasserman,Sport,2024-09-19,180,Wyoming
2120,Phillip Breyer,Sport,2023-08-22,188,Oklahoma
2121,Phillip Breyer,Concert,2024-07-16,89,Georgia
2122,Phillip Breyer,Sport,2023-07-10,106,West Virginia
2123,Phillip Breyer,Meal,2023-09-11,170,Arkansas
2124,Ryan Crowe,Meal,2023-10-16,67,New Mexico
2125,Ryan Crowe,Sport,2023-06-22,111,Utah
2126,Ryan Crowe,Meal,2023-02-28,132,New Jersey
2127,Ann Chong,Sport,2024-02-19,76,Vermont
2128,Clay Ludtke,Sport,2024-12-14,72,Pennsylvania
2129,Clay Ludtke,Meal,2024-06-07,124,Alaska
2130,Clay Ludtke,Party,2024-08-13,196,California
2131,Clay Ludtke,Sport,2024-10-01,108,Texas
2132,Justin Ellison,Concert,2023-11-23,91,South Dakota
2133,Chuck Sachs,Meal,2023-09-02,96,Wyoming
2134,Chuck Sachs,Sport,2024-02-26,195,Maine
2135,Chuck Sachs,Meal,2024-09-17,97,Michigan
2136,Muhammed Yedwab,Sport,2024-08-14,156,Arizona
2137,Muhammed Yedwab,Meal,2024-04-29,85,Colorado
2138,Ken Brennan,Sport,2024-10-25,104,Arkansas
2139,Ken Brennan,Concert,2023-01-22,114,New Jersey
2140,Ken Brennan,Meal,2024-06-02,66,Washington
2141,Tanja Norvell,Meal,2024-06-11,169,Oregon
2142,Mark Hamilton,Meal,2024-05-20,182,Minnesota
2143,Mark Hamilton,Concert,2024-08-02,74,Nevada
2144,Mark Hamilton,Meal,2023-12-30,85,New Hampshire
2145,Doug Bickford,Meal,2024-09-29,79,Maine
2146,Doug Bickford,Sport,2023-08-13,124,Wisconsin
2147,Tamara Willingham,Sport,2024-02-13,91,Rhode Island
2148,Tamara Willingham,Party,2024-12-23,107,Arkansas
2149,Tamara Willingham,Concert,2023-07-06,90,New Mexico
2150,Tamara Willingham,Meal,2024-11-07,54,New Mexico
2151,Marina Lichtenstein,Sport,2024-05-02,74,Iowa
2152,Marina Lichtenstein,Party,2024-10-06,129,Florida
2153,Michelle Moray,Sport,2024-08-09,111,Iowa
2154,Michelle Moray,Sport,2023-04-02,109,Arizona
2155,Michelle Moray,Concert,2023-06-26,169,Maryland
2156,Michelle Moray,Concert,2024-07-20,126,Mississippi
2157,Michelle Moray,Concert,2023-06-22,94,Illinois
2158,Carol Adams,Sport,2023-09-15,111,Pennsylvania
2159,Carol Adams,Sport,2023-10-09,191,Maine
2160,Carol Adams,Sport,2024-07-28,81,Alaska
2161,Carol Adams,Concert,2024-03-02,136,Oregon
2162,Jasper Cacioppo,Sport,2023-03-01,132,Idaho
2163,Jasper Cacioppo,Meal,2024-11-08,101,Michigan
2164,Jasper Cacioppo,Meal,2024-11-07,156,Maryland
2165,Brad Eason,Sport,2023-12-29,74,Utah
2166,Brad Eason,Meal,2023-12-23,182,Texas
2167,Brad Eason,Concert,2023-08-02,179,Pennsylvania
2168,Michael Nguyen,Sport,2024-06-22,192,South Carolina
2169,John Lucas,Sport,2024-01-13,107,Nebraska
2170,Scot Wooten,Sport,2024-10-22,82,Missouri
2171,Scot Wooten,Sport,2024-07-16,167,Alaska
2172,Scot Wooten,Meal,2024-09-28,190,South Dakota
2173,Scot Wooten,Concert,2023-02-05,144,Wisconsin
2174,Dario Medina,Concert,2024-05-22,53,South Dakota
2175,Dario Medina,Meal,2023-12-28,113,Alaska
2176,Dario Medina,Concert,2023-03-02,142,Missouri
2177,Dario Medina,Meal,2024-08-02,134,Rhode Island
2178,Pete Takahito,Meal,2024-12-03,133,Louisiana
2179,Pete Takahito,Concert,2024-08-16,189,Kentucky
2180,Pete Takahito,Meal,2023-05-20,163,New Jersey
2181,Alice McCarthy,Concert,2023-07-17,57,Maine
2182,Alice McCarthy,Meal,2023-05-31,191,Maine
2183,Alice McCarthy,Party,2023-09-21,182,Maine
2184,Alice McCarthy,Sport,2024-04-23,113,Hawaii
2185,Alice McCarthy,Sport,2024-04-08,121,Mississippi
2186,Helen Abelman,Sport,2024-12-27,108,South Carolina
2187,Helen Abelman,Party,2024-10-17,114,Michigan
2188,Helen Abelman,Party,2024-10-26,134,Pennsylvania
2189,Helen Abelman,Sport,2023-05-30,99,Virginia
2190,Helen Abelman,Sport,2023-10-07,80,Rhode Island
2191,Noel Staavos,Concert,2023-03-18,58,South Carolina
2192,Noel Staavos,Party,2023-06-16,139,Indiana
2193,Troy Blackwell,Meal,2023-04-04,83,South Dakota
2194,Troy Blackwell,Concert,2023-11-08,79,Florida
2195,Troy Blackwell,Sport,2024-02-12,129,Colorado
2196,Troy Blackwell,Sport,2023-03-14,135,Wisconsin
2197,Troy Blackwell,Sport,2024-09-30,143,South Carolina
2198,Jack Lebron,Meal,2023-10-27,91,Minnesota
2199,Jack Lebron,Concert,2023-10-01,162,South Dakota
2200,Michelle Tran,Concert,2024-07-11,193,Arizona
2201,Tony Chapman,Sport,2024-12-02,139,Ohio
2202,Tony Chapman,Meal,2024-11-01,160,Ohio
2203,Tony Chapman,Party,2024-06-08,91,Alabama
2204,Tony Chapman,Sport,2024-07-18,184,Oregon
2205,Tony Chapman,Meal,2024-04-07,175,Idaho
2206,Tom Stivers,Concert,2023-10-20,166,Massachusetts
2207,Tom Stivers,Sport,2023-01-06,164,New York
2208,Tom Stivers,Meal,2023-09-20,85,North Carolina
2209,Trudy Glocke,Concert,2024-03-21,159,Florida
2210,Trudy Glocke,Party,2024-12-07,167,Louisiana
2211,Trudy Glocke,Concert,2024-03-16,166,Wyoming
2212,Christine Abelman,Meal,2023-09-23,85,Iowa
2213,Christine Abelman,Sport,2023-05-08,118,South Dakota
2214,Ken Dana,Sport,2024-07-08,152,Wyoming
2215,Ken Dana,Sport,2024-01-24,95,Virginia
2216,Ken Dana,Concert,2024-01-22,133,South Dakota
2217,Erin Creighton,Sport,2023-07-31,128,Nevada
2218,Erin Creighton,Party,2024-07-14,60,Ohio
2219,Gary Hwang,Party,2024-05-08,188,Colorado
2220,Gary Hwang,Sport,2024-04-13,162,Pennsylvania
2221,Gary Hwang,Sport,2024-06-17,195,Illinois
2222,Patrick Bzostek,Sport,2023-05-24,153,Oklahoma
2223,Patrick Bzostek,Sport,2023-08-05,175,Delaware
2224,Patrick Bzostek,Sport,2024-02-15,180,Georgia
2225,Patrick Bzostek,Sport,2023-02-27,94,Louisiana
2226,Patrick Bzostek,Sport,2023-08-27,199,Louisiana
2227,Maris LaWare,Meal,2023-03-18,82,West Virginia
2228,Maris LaWare,Sport,2024-12-19,149,New York
2229,Michelle Ellison,Concert,2024-12-02,90,Massachusetts
2230,Michelle Ellison,Sport,2024-08-30,144,Illinois
2231,Michelle Ellison,Meal,2023-11-13,61,Kentucky
2232,Michelle Ellison,Party,2023-12-28,134,Hawaii
2233,Pauline Johnson,Meal,2024-11-03,141,Colorado
2234,Pauline Johnson,Meal,2024-02-08,128,Indiana
2235,Pauline Johnson,Party,2024-05-01,153,Maine
2236,Ben Wallace,Concert,2023-10-02,132,New Mexico
2237,Ben Wallace,Sport,2023-08-01,129,Pennsylvania
2238,Ben Wallace,Sport,2023-10-25,110,Indiana
2239,Lisa DeCherney,Meal,2024-08-30,125,Florida
2240,Eudokia Martin,Sport,2023-03-03,189,Arizona
2241,George Zrebassa,Concert,2024-07-27,106,Colorado
2242,George Zrebassa,Meal,2024-08-05,138,Connecticut
2243,Nathan Gelder,Sport,2023-03-14,173,Pennsylvania
2244,Nathan Gelder,Concert,2023-09-12,193,Kansas
2245,Nathan Gelder,Sport,2023-04-08,177,Tennessee
2246,Nathan Gelder,Sport,2023-07-26,126,Ohio
2247,Michael Chen,Concert,2023-08-01,85,Missouri
2248,Michael Stewart,Sport,2024-09-08,68,Alaska
2249,Michael Stewart,Meal,2024-07-24,183,North Dakota
2250,Michael Stewart,Meal,2023-01-17,198,Virginia
2251,Michael Stewart,Sport,2024-10-29,146,West Virginia
2252,Jim Mitchum,Concert,2024-01-23,169,New Hampshire
2253,Jim Mitchum,Concert,2023-04-16,119,Vermont
2254,Filia McAdams,Party,2023-06-05,51,Vermont
2255,Laurel Elliston,Concert,2024-12-01,143,Texas
2256,Laurel Elliston,Party,2023-10-22,136,North Dakota
2257,Laurel Elliston,Sport,2023-11-12,50,Vermont
2258,Kean Takahito,Meal,2024-12-25,122,West Virginia
2259,Peter Fuller,Meal,2023-12-23,179,Iowa
2260,Peter Fuller,Concert,2023-05-30,137,Ohio
2261,Peter Fuller,Concert,2023-09-08,140,Montana
2262,Peter Fuller,Party,2023-10-11,117,New Jersey
2263,Logan Currie,Party,2023-05-19,142,New Hampshire
2264,Logan Currie,Meal,2023-12-15,156,New Hampshire
2265,Joni Sundaresam,Sport,2024-02-21,172,Arkansas
2266,Joni Sundaresam,Concert,2023-10-12,93,Oklahoma
2267,Maureen Fritzler,Sport,2023-09-30,118,Ohio
2268,Muhammed Lee,Sport,2024-04-21,134,North Carolina
2269,Muhammed Lee,Sport,2024-05-23,55,Kentucky
2270,Muhammed Lee,Meal,2023-07-24,149,Tennessee
2271,Muhammed Lee,Meal,2024-11-21,95,Arkansas
2272,Damala Kotsonis,Sport,2024-06-25,104,Delaware
2273,Damala Kotsonis,Meal,2023-02-06,163,Virginia
2274,Damala Kotsonis,Meal,2024-03-10,143,Rhode Island
2275,Heather Kirkland,Meal,2023-12-28,113,Nebraska
2276,Heather Kirkland,Party,2023-04-11,91,New Hampshire
2277,Heather Kirkland,Meal,2024-10-12,139,New Mexico
2278,Heather Kirkland,Sport,2024-03-07,191,Rhode Island
2279,Anthony Rawles,Concert,2024-11-08,82,Nevada
2280,Anthony Rawles,Concert,2023-10-29,59,Delaware
2281,Anthony Rawles,Concert,2023-07-20,140,West Virginia
2282,Katrina Willman,Meal,2023-08-24,75,Texas
2283,Katrina Willman,Concert,2024-07-07,109,New York
2284,Katrina Willman,Concert,2024-05-31,134,Montana
2285,Sarah Foster,Concert,2024-02-08,193,Virginia
2286,Sarah Foster,Meal,2024-09-26,108,Massachusetts
2287,Sarah Foster,Sport,2024-02-09,76,Louisiana
2288,Sarah Foster,Sport,2023-04-03,190,Pennsylvania
2289,Lisa Ryan,Concert,2024-12-10,70,Hawaii
2290,Lisa Ryan,Party,2023-09-16,156,Rhode Island
2291,Bradley Talbott,Meal,2023-05-11,95,Louisiana
2292,Bradley Talbott,Meal,2024-10-28,133,Nebraska
2293,Bradley Talbott,Meal,2023-06-15,180,Iowa
2294,Bradley Talbott,Concert,2023-05-30,58,New Hampshire
2295,Bradley Talbott,Party,2023-02-10,100,Idaho
2296,Randy Ferguson,Meal,2024-08-26,186,New Jersey
2297,Todd Sumrall,Sport,2024-10-06,171,Kansas
2298,Todd Sumrall,Sport,2023-12-05,165,Louisiana
2299,Todd Sumrall,Meal,2023-01-28,182,Alaska
2300,Todd Sumrall,Meal,2024-08-06,96,Kentucky
2301,Max Jones,Sport,2023-05-04,72,Minnesota
2302,Max Jones,Party,2023-09-21,54,Georgia
2303,Max Jones,Meal,2023-04-17,75,Texas
2304,Max Jones,Party,2023-06-24,97,New Jersey
2305,Max Jones,Meal,2023-09-03,109,New York
2306,Robert Marley,Concert,2023-09-30,141,Connecticut
2307,Robert Marley,Sport,2023-03-31,139,Louisiana
2308,Robert Marley,Sport,2023-06-28,94,Montana
2309,Robert Marley,Meal,2023-05-14,63,Rhode Island
2310,Henia Zydlo,Sport,2024-07-07,128,Iowa
2311,Henia Zydlo,Sport,2023-02-06,79,Virginia
2312,Henia Zydlo,Party,2023-07-12,148,Ohio
2313,Alyssa Tate,Sport,2023-07-08,106,Utah
2314,Alyssa Tate,Concert,2023-03-02,57,Utah
2315,Alyssa Tate,Sport,2024-12-27,58,Rhode Island
2316,Lauren Leatherbury,Concert,2024-06-26,118,Kentucky
2317,Bruce Stewart,Sport,2024-06-26,86,Ohio
2318,Bruce Stewart,Concert,2023-05-24,188,Ohio
2319,Bruce Stewart,Sport,2024-10-12,64,Virginia
2320,Allen Rosenblatt,Meal,2023-01-11,183,Maine
2321,Allen Rosenblatt,Sport,2024-03-01,194,Hawaii
2322,Allen Rosenblatt,Concert,2023-09-05,113,Texas
2323,George Bell,Sport,2024-05-25,178,Colorado
2324,George Bell,Meal,2023-06-08,177,Minnesota
2325,Maribeth Dona,Sport,2023-05-29,97,Nebraska
2326,Maribeth Dona,Sport,2024-08-07,125,Kentucky
2327,Maribeth Dona,Sport,2024-10-16,59,Missouri
2328,Maribeth Dona,Sport,2023-07-18,158,Connecticut
2329,Maribeth Dona,Sport,2023-03-29,166,Wisconsin
2330,Trudy Schmidt,Sport,2024-07-16,179,California
2331,Eleni McCrary,Party,2023-07-27,185,Mississippi
2332,Eleni McCrary,Sport,2023-04-18,155,Maine
2333,Eric Murdock,Sport,2024-04-20,104,Wisconsin
2334,Roy Skaria,Sport,2024-10-10,148,Arizona
2335,Janet Molinari,Meal,2024-09-28,58,Massachusetts
2336,Scot Coram,Concert,2023-02-12,139,Kentucky
2337,Scot Coram,Meal,2024-08-13,152,Colorado
2338,Scot Coram,Meal,2023-11-21,57,Oklahoma
2339,Scot Coram,Sport,2024-04-05,79,Nebraska
2340,Andy Gerbode,Meal,2023-07-01,59,Connecticut
2341,Andy Gerbode,Sport,2023-01-11,141,Missouri
